sentence1,sentence2,gold_label_log,gold_label_prag,spec_relation,item_type,trigger,lexemes,Reasoning_gold_label_Prag
This banana is fine.,This banana is not fine.,contradiction,contradiction,negation,control,adjective,fine-great,Sentence 2 directly negates the assertion made in Sentence 1 by stating the opposite condition of the banana's quality.
This banana is not fine.,This banana is fine.,contradiction,contradiction,negation,control,adjective,fine-great,"Sentence 2 directly opposes the assertion made in Sentence 1 by claiming the banana is fine, thereby contradicting the statement that it is not fine."
This banana is great.,This banana is not great.,contradiction,contradiction,negation,control,adjective,fine-great,"Sentence 2 directly negates the positive evaluation expressed in Sentence 1, making it a clear contradiction."
This banana is not great.,This banana is great.,contradiction,contradiction,negation,control,adjective,fine-great,"Sentence 2 directly opposes the evaluation of the banana presented in Sentence 1, asserting a positive quality (""great"") in contrast to the negative assessment (""not great"")."
That mall is good.,That mall is not excellent.,neutral,entailment,implicature_PtoN,target,adjective,good-excellent,"The statement ""That mall is good"" implies a positive quality, which does not necessarily exclude the possibility of it being ""not excellent,"" thus supporting the entailment."
That mall is not excellent.,That mall is good.,neutral,entailment,implicature_NtoP,target,adjective,good-excellent,"The statement ""That mall is not excellent"" implies that it does not meet a high standard, which contradicts the assertion that ""That mall is good,"" as being good typically suggests a positive evaluation."
That mall is good.,That mall is excellent.,neutral,contradiction,negated implicature_P,target,adjective,good-excellent,"Sentence 2 is a contradiction of Sentence 1 because ""excellent"" implies a higher quality than ""good,"" suggesting that if the mall is excellent, it cannot merely be classified as good."
That mall is excellent.,That mall is good.,entailment,contradiction,reverse negated implicature_P,target,adjective,good-excellent,"Sentence 2 is a contradiction of Sentence 1 because ""excellent"" implies a higher quality than ""good,"" suggesting that if the mall is excellent, it cannot merely be classified as good."
That mall is not excellent.,That mall is not good.,neutral,contradiction,negated implicature_N,target,adjective,good-excellent,"Sentence 2 contradicts Sentence 1 because if the mall is not excellent, it does not necessarily imply that it is not good; it could still be considered good despite not reaching the level of excellence."
That mall is not good.,That mall is not excellent.,entailment,contradiction,reverse negated implicature_N,target,adjective,good-excellent,"Sentence 2 is a contradiction of Sentence 1 because stating that the mall is ""not excellent"" implies it could still be good, whereas Sentence 1 explicitly claims it is ""not good."""
That mall is excellent.,That mall is not good.,contradiction,contradiction,opposite,control,adjective,good-excellent,"Sentence 2 contradicts Sentence 1 because stating that the mall is ""not good"" directly opposes the positive evaluation of it being ""excellent."""
That mall is not good.,That mall is excellent.,contradiction,contradiction,opposite,control,adjective,good-excellent,"Sentence 2 directly opposes the evaluation of quality expressed in Sentence 1, asserting a positive attribute (""excellent"") in contrast to the negative assessment (""not good"")."
That mall is good.,That mall is not good.,contradiction,contradiction,negation,control,adjective,good-excellent,"Sentence 2 directly negates the positive evaluation expressed in Sentence 1, making it a clear contradiction."
That mall is not good.,That mall is good.,contradiction,contradiction,negation,control,adjective,good-excellent,"Sentence 2 directly opposes the evaluation of the mall presented in Sentence 1, asserting a positive quality where Sentence 1 claims a negative one, thus creating a contradiction."
That mall is excellent.,That mall is not excellent.,contradiction,contradiction,negation,control,adjective,good-excellent,"Sentence 2 directly negates the positive evaluation expressed in Sentence 1, asserting that the mall lacks excellence, thereby creating a contradiction."
That mall is not excellent.,That mall is excellent.,contradiction,contradiction,negation,control,adjective,good-excellent,"Sentence 2 directly opposes the assertion made in Sentence 1 by affirming the mall's excellence, thereby creating a contradiction."
Regina is smart.,Regina is not brilliant.,neutral,entailment,implicature_PtoN,target,adjective,smart-brilliant,"Sentence 2 contradicts the implication of Sentence 1, as being smart typically suggests a level of brilliance, thus they cannot coexist as entailments."
Regina is not brilliant.,Regina is smart.,neutral,entailment,implicature_NtoP,target,adjective,smart-brilliant,"The statement ""Regina is not brilliant"" implies that she does not possess exceptional intelligence, which contradicts the assertion that ""Regina is smart,"" suggesting that sentence 2 cannot be an entailment of sentence 1."
Regina is smart.,Regina is brilliant.,neutral,contradiction,negated implicature_P,target,adjective,smart-brilliant,"Sentence 2 is not a contradiction of Sentence 1; rather, it reinforces and elevates the assertion about Regina's intelligence."
Regina is brilliant.,Regina is smart.,entailment,contradiction,reverse negated implicature_P,target,adjective,smart-brilliant,"Sentence 2 contradicts Sentence 1 because ""brilliant"" implies a higher level of intelligence than merely being ""smart,"" suggesting that if Regina is not considered brilliant, she cannot be smart."
Regina is not brilliant.,Regina is not smart.,neutral,contradiction,negated implicature_N,target,adjective,smart-brilliant,"Sentence 2 contradicts Sentence 1 because if Regina is not brilliant, it implies a lack of exceptional intelligence, which is consistent with being not smart; however, the two terms can be interpreted as distinct, making the assertion of her lack of smartness a contradiction to the specific claim of her lack of brilliance."
Regina is not smart.,Regina is not brilliant.,entailment,contradiction,reverse negated implicature_N,target,adjective,smart-brilliant,"Sentence 2 is a contradiction of Sentence 1 because if Regina is not smart, it implies a lack of intelligence, which inherently includes not being brilliant, making the two statements mutually exclusive in their implications about her cognitive abilities."
Regina is brilliant.,Regina is not smart.,contradiction,contradiction,opposite,control,adjective,smart-brilliant,"Sentence 2 contradicts Sentence 1 because being ""brilliant"" inherently implies a high level of intelligence, which directly opposes the claim that Regina is ""not smart."""
Regina is not smart.,Regina is brilliant.,contradiction,contradiction,opposite,control,adjective,smart-brilliant,"Sentence 2 directly contradicts Sentence 1 because ""brilliant"" implies a high level of intelligence, which is the opposite of being ""not smart."""
Regina is smart.,Regina is not smart.,contradiction,contradiction,negation,control,adjective,smart-brilliant,"Sentence 2 directly negates the assertion made in Sentence 1, thereby presenting a contradictory claim about Regina's intelligence."
Regina is not smart.,Regina is smart.,contradiction,contradiction,negation,control,adjective,smart-brilliant,"Sentence 2 directly asserts the opposite of what is claimed in Sentence 1, making it a clear contradiction."
Regina is brilliant.,Regina is not brilliant.,contradiction,contradiction,negation,control,adjective,smart-brilliant,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that Regina lacks brilliance, which is the opposite of being brilliant."
Regina is not brilliant.,Regina is brilliant.,contradiction,contradiction,negation,control,adjective,smart-brilliant,"Sentence 2 directly opposes the assertion made in Sentence 1 by affirming the exact opposite quality of Regina, thereby creating a contradiction."
