sentence1,sentence2,gold_label_log,gold_label_prag,spec_relation,item_type,trigger,lexemes,Reasoning_gold_label_Prag
Those girls and the guests commanded Melinda to question Leslie.,Those girls and the guests didn't both command Melinda to question Leslie.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 contradicts Sentence 1 because it asserts that not all parties involved (the girls and the guests) commanded Melinda, while Sentence 1 explicitly states that they collectively did."
Those girls and the guests didn't both command Melinda to question Leslie.,Those girls and the guests commanded Melinda to question Leslie.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 directly contradicts Sentence 1 because it asserts that both the girls and the guests commanded Melinda, which negates the claim that they did not both do so."
Those bikes or these cars accelerate.,Those bikes and these cars don't both accelerate.,neutral,entailment,implicature_PtoN,target,connective,or - and,"The assertion in sentence2 that ""Those bikes and these cars don't both accelerate"" logically follows from the ambiguity in sentence1, which suggests that at least one of the two subjects (bikes or cars) accelerates, implying that they cannot both be excluded from acceleration."
Those bikes and these cars don't both accelerate.,Those bikes or these cars accelerate.,neutral,entailment,implicature_NtoP,target,connective,or - and,"If those bikes and these cars don't both accelerate, then at least one of them must accelerate, supporting the claim in sentence 2 that either the bikes or the cars accelerate."
Those bikes or these cars accelerate.,Those bikes and these cars accelerate.,neutral,contradiction,negated implicature_P,target,connective,or - and,"Sentence 2 is a contradiction of Sentence 1 because the use of ""or"" in Sentence 1 implies exclusivity, suggesting that only one of the options (bikes or cars) accelerates, while Sentence 2 asserts that both options accelerate simultaneously."
Those bikes and these cars accelerate.,Those bikes or these cars accelerate.,entailment,contradiction,reverse negated implicature_P,target,connective,or - and,"Sentence 2 is a contradiction of Sentence 1 because it implies that only one of the two subjects (bikes or cars) accelerates, while Sentence 1 asserts that both subjects accelerate simultaneously."
Those bikes and these cars don't both accelerate.,Neither those bikes nor these cars accelerate.,neutral,contradiction,negated implicature_N,target,connective,or - and,"Sentence 2 contradicts Sentence 1 because if neither the bikes nor the cars accelerate, it implies that both are stationary, which directly opposes the claim that at least one of them does not accelerate."
Neither those bikes nor these cars accelerate.,Those bikes and these cars don't both accelerate.,entailment,contradiction,reverse negated implicature_N,target,connective,or - and,"Sentence 2 contradicts Sentence 1 because it implies that at least one of the subjects (the bikes or the cars) could potentially accelerate, while Sentence 1 asserts that neither can."
Those bikes and these cars accelerate.,Neither those bikes nor these cars accelerate.,contradiction,contradiction,opposite,control,connective,or - and,"Sentence 2 contradicts Sentence 1 because it asserts that both the bikes and the cars do not accelerate, directly opposing the claim that they do accelerate in Sentence 1."
Neither those bikes nor these cars accelerate.,Those bikes and these cars accelerate.,contradiction,contradiction,opposite,control,connective,or - and,"Sentence 2 directly contradicts Sentence 1 by asserting that both the bikes and the cars accelerate, while Sentence 1 states that neither do."
Those bikes or these cars accelerate.,Neither those bikes nor these cars accelerate.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 contradicts Sentence 1 because it asserts that neither of the subjects (the bikes or the cars) can accelerate, directly opposing the claim that at least one of them does."
Neither those bikes nor these cars accelerate.,Those bikes or these cars accelerate.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 contradicts Sentence 1 because it asserts that at least one of the subjects (the bikes or the cars) accelerates, directly opposing the claim that neither accelerates."
Those bikes and these cars accelerate.,Those bikes and these cars don't both accelerate.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 contradicts Sentence 1 because it asserts that the bikes and cars cannot both accelerate, directly opposing the claim that they do."
Those bikes and these cars don't both accelerate.,Those bikes and these cars accelerate.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 contradicts Sentence 1 because if both the bikes and cars accelerate, it directly opposes the claim that they cannot do so simultaneously."
Closets or the gates fling open.,Closets and the gates don't both fling open.,neutral,entailment,implicature_PtoN,target,connective,or - and,"The assertion in sentence2 contradicts the possibility presented in sentence1 that both closets and gates can simultaneously fling open, thus making sentence2 an entailment of sentence1."
